name,id,tournament_id,date,prizepool,Knockout_stage,Knockout_stage_importance,player_1_id,player_1_name,elo_player_1,score_1,player_2_id,player_2_name,elo_player_2,score_2
Brain Champion Cup 3,1224,86,2010-04-25,11400.0,Group Stage,1,33,Tim,2113,5,4,dogao,2021,1
Brain Champion Cup 3,1225,86,2010-04-29,11400.0,Group Stage,1,176,Cain,2054,6,142,Alive,2052,4
Brain Champion Cup 3,1226,86,2010-05-01,11400.0,Group Stage,1,176,Cain,2062,7,4,dogao,2011,6
Brain Champion Cup 3,1227,86,2010-04-11,11400.0,Group Stage,1,1,DauT,2223,6,33,Tim,2106,4
Brain Champion Cup 3,1229,86,2010-04-29,11400.0,Group Stage,1,1,DauT,2231,2,3,RiuT,2095,5
Brain Champion Cup 3,1230,86,2010-05-01,11400.0,Group Stage,1,3,RiuT,2114,5,33,Tim,2123,3
Brain Champion Cup 3,1231,86,2010-05-03,11400.0,Group Stage,1,1,DauT,2212,5,142,Alive,2044,1
Brain Champion Cup 3,1232,86,2010-05-08,11400.0,Group Stage,1,1,DauT,2216,5,4,dogao,2020,2
Brain Champion Cup 3,1233,86,2010-05-09,11400.0,Group Stage,1,33,Tim,2115,7,176,Cain,2053,5
Brain Champion Cup 3,1234,86,2010-04-16,11400.0,Group Stage,1,4,dogao,2032,7,142,Alive,2061,6
Brain Champion Cup 3,1235,86,2010-05-11,11400.0,Group Stage,1,3,RiuT,2122,5,142,Alive,2040,1
Master of the Huns,1236,87,2010-01-03,4100.0,Group Stage,1,1,DauT,2185,4,3,RiuT,2030,1
Master of the Huns,1237,87,2010-01-03,4100.0,Group Stage,1,60,Chris,2175,5,177,CHe_,2015,0
Master of the Huns,1238,87,2010-01-03,4100.0,Group Stage,1,154,goodboy,2011,4,50,Zuppi,2004,1
Master of the Huns,1239,87,2010-01-03,4100.0,Group Stage,1,142,Alive,2025,4,178,BlinG,2016,1
Master of the Huns,1240,87,2010-01-10,4100.0,Group Stage,1,1,DauT,2187,2,177,CHe_,2005,3
Master of the Huns,1241,87,2010-01-10,4100.0,Group Stage,1,3,RiuT,2028,4,50,Zuppi,1992,1
Master of the Huns,1242,87,2010-01-10,4100.0,Group Stage,1,154,goodboy,2023,2,178,BlinG,2004,3
Master of the Huns,1243,87,2010-01-10,4100.0,Group Stage,1,167,DreaIVIs,2044,2,142,Alive,2037,3
Master of the Huns,1244,87,2010-01-17,4100.0,Group Stage,1,1,DauT,2173,5,50,Zuppi,1980,0
Master of the Huns,1245,87,2010-01-17,4100.0,Group Stage,1,3,RiuT,2040,3,178,BlinG,2008,2
Master of the Huns,1246,87,2010-01-17,4100.0,Group Stage,1,60,Chris,2185,3,142,Alive,2041,2
Master of the Huns,1247,87,2010-01-17,4100.0,Group Stage,1,154,goodboy,2019,2,167,DreaIVIs,2040,3
Master of the Huns,1248,87,2010-01-24,4100.0,Group Stage,1,50,Zuppi,1970,3,178,BlinG,2004,2
Master of the Huns,1249,87,2010-01-24,4100.0,Group Stage,1,177,CHe_,2019,2,142,Alive,2047,3
Master of the Huns,1250,87,2010-01-24,4100.0,Group Stage,1,3,RiuT,2044,2,167,DreaIVIs,2044,3
Master of the Huns,1251,87,2010-01-24,4100.0,Group Stage,1,60,Chris,2179,0,154,goodboy,2015,5
Master of the Huns,1252,87,2010-01-31,4100.0,Group Stage,1,1,DauT,2183,2,178,BlinG,2000,3
Master of the Huns,1253,87,2010-01-31,4100.0,Group Stage,1,50,Zuppi,1974,3,167,DreaIVIs,2048,2
Master of the Huns,1254,87,2010-01-31,4100.0,Group Stage,1,177,CHe_,2015,1,154,goodboy,2045,4
Master of the Huns,1255,87,2010-01-31,4100.0,Group Stage,1,3,RiuT,2040,4,60,Chris,2149,1
Master of the Huns,1256,87,2010-02-07,4100.0,Group Stage,1,1,DauT,2169,4,142,Alive,2051,1
Master of the Huns,1257,87,2010-02-07,4100.0,Group Stage,1,178,BlinG,2014,5,167,DreaIVIs,2039,0
Master of the Huns,1258,87,2010-02-07,4100.0,Group Stage,1,50,Zuppi,1983,3,60,Chris,2132,2
Master of the Huns,1259,87,2010-02-07,4100.0,Group Stage,1,177,CHe_,2003,3,3,RiuT,2057,2
Master of the Huns,1260,87,2010-02-14,4100.0,Group Stage,1,1,DauT,2176,4,167,DreaIVIs,2019,1
Master of the Huns,1261,87,2010-02-14,4100.0,Group Stage,1,142,Alive,2050,2,154,goodboy,2057,3
Master of the Huns,1262,87,2010-02-14,4100.0,Group Stage,1,178,BlinG,2034,4,60,Chris,2118,1
Master of the Huns,1263,87,2010-02-14,4100.0,Group Stage,1,50,Zuppi,1997,2,177,CHe_,2012,3
Master of the Huns,1264,87,2010-02-21,4100.0,Group Stage,1,1,DauT,2178,4,154,goodboy,2061,1
Master of the Huns,1265,87,2010-02-21,4100.0,Group Stage,1,167,DreaIVIs,2026,2,60,Chris,2101,3
Master of the Huns,1266,87,2010-02-21,4100.0,Group Stage,1,142,Alive,2046,1,3,RiuT,2048,4
Master of the Huns,1267,87,2010-02-21,4100.0,Group Stage,1,178,BlinG,2051,4,177,CHe_,2016,1
Master of the Huns,1268,87,2010-02-28,4100.0,Group Stage,1,1,DauT,2194,3,60,Chris,2095,2
Master of the Huns,1269,87,2010-02-28,4100.0,Group Stage,1,154,goodboy,2054,1,3,RiuT,2075,4
Master of the Huns,1270,87,2010-02-28,4100.0,Group Stage,1,167,DreaIVIs,2027,5,177,CHe_,2004,0
Master of the Huns,1271,87,2010-02-28,4100.0,Group Stage,1,142,Alive,2046,4,50,Zuppi,1993,1
Mangrove Shallows Cup,1345,93,2019-06-16,10800.0,Group Stage,1,29,TheViper,2321,1,51,Villese,2045,3
Mangrove Shallows Cup,1346,93,2019-06-16,10800.0,Group Stage,1,25,Liereyy,2203,3,14,ACCM,2033,2
Mangrove Shallows Cup,1347,93,2019-06-16,10800.0,Group Stage,1,19,Yo,2132,3,21,Lyx,2066,1
Mangrove Shallows Cup,1348,93,2019-06-16,10800.0,Group Stage,1,24,MbL,2199,1,33,Tim,2065,3
Mangrove Shallows Cup,1349,93,2019-06-16,10800.0,Group Stage,1,31,TaToH,2176,3,28,Hera,1994,1
Mangrove Shallows Cup,1350,93,2019-06-16,10800.0,Group Stage,1,52,TheMax,2082,3,16,BacT,2109,0
Mangrove Shallows Cup,1351,93,2019-06-16,10800.0,Group Stage,1,35,vivi,2077,3,4,dogao,2066,1
Mangrove Shallows Cup,1352,93,2019-06-16,10800.0,Group Stage,1,27,Nicov,2114,0,1,DauT,2103,3
Mangrove Shallows Cup,1354,93,2019-06-23,10800.0,Group Stage,1,35,vivi,2085,3,33,Tim,2077,1
Mangrove Shallows Cup,1355,93,2019-06-23,10800.0,Group Stage,1,31,TaToH,2176,3,19,Yo,2136,0
Mangrove Shallows Cup,1356,93,2019-06-23,10800.0,Group Stage,1,29,TheViper,2301,3,14,ACCM,2039,1
Mangrove Shallows Cup,1357,93,2019-06-23,10800.0,Group Stage,1,28,Hera,1994,3,21,Lyx,2062,1
Mangrove Shallows Cup,1358,93,2019-06-23,10800.0,Group Stage,1,25,Liereyy,2197,3,51,Villese,2065,2
Mangrove Shallows Cup,1359,93,2019-06-23,10800.0,Group Stage,1,4,dogao,2058,1,24,MbL,2187,3
Mangrove Shallows Cup,1360,93,2019-06-23,10800.0,Group Stage,1,27,Nicov,2102,3,16,BacT,2097,1
Mangrove Shallows Cup,1361,93,2019-06-23,10800.0,Group Stage,1,52,TheMax,2094,1,1,DauT,2115,3
Mangrove Shallows Cup,1372,93,2019-06-30,10800.0,Group Stage,1,21,Lyx,2042,2,16,BacT,2081,3
Mangrove Shallows Cup,1373,93,2019-06-30,10800.0,Group Stage,1,51,Villese,2066,3,52,TheMax,2086,1
Mangrove Shallows Cup,1374,93,2019-06-30,10800.0,Group Stage,1,29,TheViper,2283,3,24,MbL,2191,1
Mangrove Shallows Cup,1375,93,2019-06-30,10800.0,Group Stage,1,19,Yo,2133,2,27,Nicov,2110,3
Mangrove Shallows Cup,1377,93,2019-06-30,10800.0,Group Stage,1,28,Hera,2029,3,33,Tim,2069,1
Mangrove Shallows Cup,1378,93,2019-06-30,10800.0,Group Stage,1,31,TaToH,2198,3,1,DauT,2117,0
Mangrove Shallows Cup,1379,93,2019-06-30,10800.0,Group Stage,1,25,Liereyy,2196,3,35,vivi,2093,1
Mangrove Shallows Cup,1380,93,2019-07-07,10800.0,Group Stage,1,16,BacT,2085,3,33,Tim,2061,0
Mangrove Shallows Cup,1381,93,2019-07-07,10800.0,Group Stage,1,27,Nicov,2114,0,28,Hera,2037,3
Mangrove Shallows Cup,1382,93,2019-07-07,10800.0,Group Stage,1,19,Yo,2124,3,24,MbL,2187,2
Mangrove Shallows Cup,1383,93,2019-07-07,10800.0,Group Stage,1,52,TheMax,2078,1,14,ACCM,2045,3
Mangrove Shallows Cup,1384,93,2019-07-07,10800.0,Group Stage,1,35,vivi,2089,2,51,Villese,2074,3
Mangrove Shallows Cup,1385,93,2019-07-07,10800.0,Group Stage,1,29,TheViper,2287,3,1,DauT,2108,0
Mangrove Shallows Cup,1386,93,2019-07-13,10800.0,Group Stage,1,27,Nicov,2099,3,35,vivi,2085,0
Mangrove Shallows Cup,1387,93,2019-07-13,10800.0,Group Stage,1,14,ACCM,2053,1,19,Yo,2133,3
Mangrove Shallows Cup,1388,93,2019-07-13,10800.0,Group Stage,1,1,DauT,2102,3,16,BacT,2097,0
World Clan League 7,1424,100,2011-10-31,7329.0,Group Stage,1,86,Raiden,2000,0,33,Tim,2110,1
World Clan League 7,1425,100,2011-10-31,7329.0,Group Stage,1,154,goodboy,2028,1,202,Ares,1900,0
World Clan League 7,1426,100,2011-10-31,7329.0,Group Stage,1,1,DauT,2214,1,145,Ding,2091,0
World Clan League 7,1427,100,2011-10-31,7329.0,Group Stage,1,203,kkab,1999,1,164,kyo,2001,0
World Clan League 7,1428,100,2011-10-31,7329.0,Group Stage,1,205,Grunt,2062,0,204,AI,1900,1
World Clan League 7,1429,100,2011-10-31,7329.0,Group Stage,1,33,Tim,2113,1,164,kyo,1997,0
World Clan League 7,1430,100,2011-10-31,7329.0,Group Stage,1,145,Ding,2088,1,206,Duck,2008,0
World Clan League 7,1431,100,2011-10-31,7329.0,Group Stage,1,154,goodboy,2031,1,204,AI,1906,0
World Clan League 7,1432,100,2011-10-31,7329.0,Group Stage,1,3,RiuT,2156,1,164,kyo,1994,0
World Clan League 7,1433,100,2011-10-31,7329.0,Group Stage,1,30,JorDan_23,2080,1,204,AI,1903,0
World Clan League 7,1434,100,2011-10-31,7329.0,Group Stage,1,29,TheViper,1992,1,145,Ding,2091,0
World Clan League 7,1435,100,2011-10-31,7329.0,Group Stage,1,84,FeAge,1998,1,3,RiuT,2158,0
World Clan League 7,1436,100,2011-10-31,7329.0,Group Stage,1,168,Ruso,2111,1,30,JorDan_23,2082,0
World Clan League 7,1437,100,2011-10-31,7329.0,Group Stage,1,29,TheViper,1997,1,207,Hani,1891,0
World Clan League 7,1438,100,2011-10-31,7329.0,Group Stage,1,84,FeAge,2004,1,164,kyo,1992,0
World Clan League 7,1439,100,2011-10-31,7329.0,Group Stage,1,168,Ruso,2115,1,204,AI,1901,0
World Clan League 7,1440,100,2011-10-31,7329.0,Group Stage,1,142,Alive,2018,1,145,Ding,2086,0
World Clan League 7,1441,100,2011-10-31,7329.0,Group Stage,1,29,TheViper,2000,1,202,Ares,1897,0
World Clan League 7,1442,100,2011-10-31,7329.0,Group Stage,1,3,RiuT,2152,1,208,Mars,1900,0
World Clan League 7,1443,100,2011-10-31,7329.0,Group Stage,1,30,JorDan_23,2078,1,83,Athena,1900,0
World Clan League 7,1444,100,2011-10-31,7329.0,Group Stage,1,30,JorDan_23,2080,1,33,Tim,2116,0
World Clan League 7,1445,100,2011-10-31,7329.0,Group Stage,1,206,Duck,2005,1,29,TheViper,2003,0
World Clan League 7,1446,100,2011-10-31,7329.0,Group Stage,1,3,RiuT,2154,1,154,goodboy,2034,0
World Clan League 7,1447,100,2011-10-31,7329.0,Group Stage,1,1,DauT,2217,1,86,Raiden,1997,0
World Clan League 7,1448,100,2011-10-31,7329.0,Group Stage,1,203,kkab,2003,1,202,Ares,1894,0
World Clan League 7,1449,100,2011-10-31,7329.0,Group Stage,1,32,slam,2000,1,210,Halen,2068,0
World Clan League 7,1450,100,2011-10-31,7329.0,Group Stage,1,154,goodboy,2031,1,84,FeAge,2008,0
World Clan League 7,1451,100,2011-10-31,7329.0,Group Stage,1,142,Alive,2023,1,206,Duck,2009,0
World Clan League 7,1452,100,2011-10-31,7329.0,Group Stage,1,33,Tim,2112,1,207,Hani,1888,0
World Clan League 7,1453,100,2011-10-31,7329.0,Group Stage,1,32,slam,2005,1,84,FeAge,2004,0
World Clan League 7,1454,100,2011-10-31,7329.0,Group Stage,1,202,Ares,1891,1,142,Alive,2027,0
World Clan League 7,1455,100,2011-10-31,7329.0,Group Stage,1,1,DauT,2219,1,154,goodboy,2035,0
World Clan League 7,1456,100,2011-10-31,7329.0,Group Stage,1,203,kkab,2006,1,206,Duck,2005,0
World Clan League 7,1457,100,2011-10-31,7329.0,Group Stage,1,33,Tim,2114,1,210,Halen,2063,0
World Clan League 7,1458,100,2011-10-31,7329.0,Group Stage,1,84,FeAge,2000,1,1,DauT,2221,0
World Clan League 7,1459,100,2011-10-31,7329.0,Group Stage,1,142,Alive,2022,1,203,kkab,2010,0
World Clan League 7,1460,100,2011-10-31,7329.0,Group Stage,1,210,Halen,2060,1,207,Hani,1886,0
World Clan League 7,1461,100,2011-10-31,7329.0,Group Stage,1,30,JorDan_23,2084,1,1,DauT,2215,0
World Clan League 7,1462,100,2011-10-31,7329.0,Group Stage,1,29,TheViper,1999,1,203,kkab,2006,0
World Clan League 7,1463,100,2011-10-31,7329.0,Group Stage,1,3,RiuT,2157,1,210,Halen,2062,0
War is Coming,1576,103,2015-02-07,110000.0,Group Stage,1,3,RiuT,2152,1,84,FeAge,2014,0
War is Coming,1577,103,2015-02-07,110000.0,Group Stage,1,60,Chris,2052,1,16,BacT,2060,0
War is Coming,1578,103,2015-02-07,110000.0,Group Stage,1,5,F1Re,2027,1,4,dogao,2044,0
War is Coming,1579,103,2015-02-10,110000.0,Group Stage,1,19,Yo,2007,1,50,Zuppi,1987,0
War is Coming,1580,103,2015-02-10,110000.0,Group Stage,1,56,8th_wonder,1975,1,54,yinghua,2013,0
War is Coming,1581,103,2015-02-10,110000.0,Group Stage,1,58,Lojza,2033,1,20,Paladin,2000,0
War is Coming,1582,103,2015-02-16,110000.0,Group Stage,1,58,Lojza,2037,1,1,DauT,2126,0
War is Coming,1583,103,2015-02-16,110000.0,Group Stage,1,30,JorDan_23,2188,1,50,Zuppi,1983,0
War is Coming,1584,103,2015-02-16,110000.0,Group Stage,1,29,TheViper,2264,1,56,8th_wonder,1979,0
War is Coming,1585,103,2015-02-20,110000.0,Group Stage,1,145,Ding,2069,1,240,BlackBolt,1900,0
War is Coming,1586,103,2015-02-20,110000.0,Group Stage,1,164,kyo,1978,1,86,Raiden,2004,0
War is Coming,1587,103,2015-02-20,110000.0,Group Stage,1,169,bvirus,1994,1,7,GoKu,1994,0
War is Coming,1588,103,2015-02-17,110000.0,Group Stage,1,3,RiuT,2154,1,164,kyo,1980,0
War is Coming,1589,103,2015-02-17,110000.0,Group Stage,1,16,BacT,2056,1,145,Ding,2073,0
War is Coming,1590,103,2015-02-17,110000.0,Group Stage,1,5,F1Re,2031,1,169,bvirus,1998,0
War is Coming,1591,103,2015-02-18,110000.0,Group Stage,1,19,Yo,2016,1,14,ACCM,1988,0
War is Coming,1592,103,2015-02-18,110000.0,Group Stage,1,20,Paladin,1995,1,17,CooL,1991,0
War is Coming,1593,103,2015-02-18,110000.0,Group Stage,1,54,yinghua,2007,1,241,Fish,2000,0
War is Coming,1594,103,2015-03-05,110000.0,Group Stage,1,84,FeAge,2012,1,242,ratS,1899,0
War is Coming,1595,103,2015-03-05,110000.0,Group Stage,1,2,miguel,1988,1,169,bvirus,1998,0
War is Coming,1596,103,2015-03-05,110000.0,Group Stage,1,145,Ding,2071,1,4,dogao,2040,0
War is Coming,1597,103,2015-03-10,110000.0,Group Stage,1,84,FeAge,2015,1,148,Ra,1956,0
War is Coming,1598,103,2015-03-10,110000.0,Group Stage,1,4,dogao,2036,1,86,Raiden,1996,0
War is Coming,1599,103,2015-03-10,110000.0,Group Stage,1,2,miguel,1992,1,7,GoKu,1990,0
War is Coming,1600,103,2015-03-10,110000.0,Group Stage,1,58,Lojza,2042,1,143,Seoul,2000,0
War is Coming,1601,103,2015-03-10,110000.0,Group Stage,1,14,ACCM,1984,1,56,8th_wonder,1978,0
War is Coming,1602,103,2015-03-10,110000.0,Group Stage,1,15,saymyname,2029,1,50,Zuppi,1981,0
War is Coming,1603,103,2015-03-02,110000.0,Group Stage,1,3,RiuT,2156,1,148,Ra,1958,0
War is Coming,1604,103,2015-03-02,110000.0,Group Stage,1,5,F1Re,2035,1,86,Raiden,2000,0
War is Coming,1605,103,2015-03-02,110000.0,Group Stage,1,16,BacT,2060,1,240,BlackBolt,1898,0
War is Coming,1606,103,2015-02-14,110000.0,Group Stage,1,1,DauT,2123,1,15,saymyname,2032,0
War is Coming,1607,103,2015-02-14,110000.0,Group Stage,1,29,TheViper,2263,1,17,CooL,1992,0
War is Coming,1608,103,2015-02-14,110000.0,Group Stage,1,30,JorDan_23,2186,1,14,ACCM,1990,0
War is Coming,1609,103,2015-02-16,110000.0,Group Stage,1,29,TheViper,2265,1,20,Paladin,1996,0
War is Coming,1610,103,2015-02-16,110000.0,Group Stage,1,30,JorDan_23,2190,1,54,yinghua,2009,0
War is Coming,1611,103,2015-02-16,110000.0,Group Stage,1,19,Yo,2011,1,1,DauT,2121,0
Nili's Apartment Cup 3,1653,108,2020-01-04,41000.0,Group Stage,1,25,Liereyy,2168,3,62,LaaaaaN,2059,0
Nili's Apartment Cup 3,1654,108,2020-01-04,41000.0,Group Stage,1,19,Yo,2202,2,52,TheMax,2070,3
Nili's Apartment Cup 3,1655,108,2020-01-04,41000.0,Group Stage,1,29,TheViper,2297,3,28,Hera,2058,1
Nili's Apartment Cup 3,1656,108,2020-01-04,41000.0,Group Stage,1,31,TaToH,2212,3,1,DauT,2125,1
Nili's Apartment Cup 3,1657,108,2020-01-05,41000.0,Group Stage,1,51,Villese,2083,1,28,Hera,2058,3
Nili's Apartment Cup 3,1658,108,2020-01-05,41000.0,Group Stage,1,19,Yo,2193,3,1,DauT,2121,0
Nili's Apartment Cup 3,1659,108,2020-01-05,41000.0,Group Stage,1,29,TheViper,2297,3,25,Liereyy,2177,1
Nili's Apartment Cup 3,1660,108,2020-01-05,41000.0,Group Stage,1,31,TaToH,2216,3,52,TheMax,2079,0
Nili's Apartment Cup 3,1661,108,2020-01-06,41000.0,Group Stage,1,62,LaaaaaN,2050,2,51,Villese,2075,3
Nili's Apartment Cup 3,1662,108,2020-01-06,41000.0,Group Stage,1,19,Yo,2202,2,28,Hera,2066,3
Nili's Apartment Cup 3,1665,108,2020-01-06,41000.0,Group Stage,1,25,Liereyy,2173,0,52,TheMax,2073,3
Nili's Apartment Cup 3,1667,108,2020-01-06,41000.0,Group Stage,1,29,TheViper,2301,3,31,TaToH,2222,1
Brain Champion Cup 2,1690,109,2009-03-28,10000.0,Group Stage,1,145,Ding,2116,4,82,WraTh_,2073,3
Brain Champion Cup 2,1691,109,2009-03-28,10000.0,Group Stage,1,142,Alive,2055,2,1,DauT,2168,5
Brain Champion Cup 2,1692,109,2009-03-28,10000.0,Group Stage,1,33,Tim,2063,4,4,dogao,2035,3
Brain Champion Cup 2,1693,109,2009-04-05,10000.0,Group Stage,1,1,DauT,2173,4,4,dogao,2031,3
Brain Champion Cup 2,1694,109,2009-04-05,10000.0,Group Stage,1,145,Ding,2120,6,142,Alive,2050,1
Brain Champion Cup 2,1695,109,2009-04-05,10000.0,Group Stage,1,33,Tim,2067,5,82,WraTh_,2069,2
Brain Champion Cup 2,1696,109,2009-04-09,10000.0,Group Stage,1,142,Alive,2037,4,4,dogao,2041,3
Brain Champion Cup 2,1697,109,2009-04-09,10000.0,Group Stage,1,1,DauT,2163,6,82,WraTh_,2057,1
Brain Champion Cup 2,1698,109,2009-04-09,10000.0,Group Stage,1,145,Ding,2133,4,33,Tim,2079,3
Brain Champion Cup 2,1699,109,2009-04-15,10000.0,Group Stage,1,1,DauT,2176,6,33,Tim,2082,1
Brain Champion Cup 2,1700,109,2009-04-15,10000.0,Group Stage,1,145,Ding,2130,5,4,dogao,2037,2
Brain Champion Cup 2,1701,109,2009-04-15,10000.0,Group Stage,1,82,WraTh_,2044,5,142,Alive,2041,2
Brain Champion Cup 2,1702,109,2009-04-25,10000.0,Group Stage,1,145,Ding,2135,2,1,DauT,2189,5
Brain Champion Cup 2,1703,109,2009-04-25,10000.0,Group Stage,1,142,Alive,2029,2,33,Tim,2069,5
Brain Champion Cup 2,1704,109,2009-04-25,10000.0,Group Stage,1,4,dogao,2032,1,82,WraTh_,2056,6
Brain Champion Cup,1730,110,2008-05-01,7250.0,Group Stage,1,254,IORI,2074,1,60,Chris,2218,6
Brain Champion Cup,1731,110,2008-05-01,7250.0,Group Stage,1,168,Ruso,2057,5,142,Alive,2064,2
Brain Champion Cup,1732,110,2008-05-01,7250.0,Group Stage,1,145,Ding,2082,4,1,DauT,2167,3
Brain Champion Cup,1733,110,2008-05-01,7250.0,Group Stage,1,142,Alive,2052,5,254,IORI,2068,2
Brain Champion Cup,1734,110,2008-05-01,7250.0,Group Stage,1,1,DauT,2156,4,168,Ruso,2069,3
Brain Champion Cup,1735,110,2008-05-01,7250.0,Group Stage,1,145,Ding,2093,3,60,Chris,2224,4
Brain Champion Cup,1736,110,2008-05-01,7250.0,Group Stage,1,142,Alive,2064,0,60,Chris,2221,7
Brain Champion Cup,1737,110,2008-05-01,7250.0,Group Stage,1,168,Ruso,2072,6,254,IORI,2056,1
Brain Champion Cup,1738,110,2008-05-01,7250.0,Group Stage,1,1,DauT,2153,5,142,Alive,2050,2
Brain Champion Cup,1739,110,2008-05-01,7250.0,Group Stage,1,145,Ding,2096,1,168,Ruso,2092,6
Brain Champion Cup,1740,110,2008-05-01,7250.0,Group Stage,1,60,Chris,2235,2,168,Ruso,2112,5
Brain Champion Cup,1741,110,2008-05-01,7250.0,Group Stage,1,1,DauT,2158,4,254,IORI,2036,3
Brain Champion Cup,1742,110,2008-05-01,7250.0,Group Stage,1,145,Ding,2076,5,142,Alive,2045,2
Brain Champion Cup,1743,110,2008-05-01,7250.0,Group Stage,1,1,DauT,2155,2,60,Chris,2216,5
Brain Champion Cup,1744,110,2008-05-01,7250.0,Group Stage,1,145,Ding,2088,4,254,IORI,2039,3
Arbalet Cup IV,1763,90,2007-01-10,10200.0,Group Stage,1,1,DauT,2176,3,60,Chris,2167,4
Arbalet Cup IV,1764,90,2007-01-10,10200.0,Group Stage,1,145,Ding,2031,6,266,EnjoyLonely,2039,1
Arbalet Cup IV,1765,90,2007-01-15,10200.0,Group Stage,1,266,EnjoyLonely,2019,2,1,DauT,2172,5
Arbalet Cup IV,1766,90,2007-01-15,10200.0,Group Stage,1,145,Ding,2051,3,60,Chris,2171,4
Arbalet Cup IV,1767,90,2007-01-20,10200.0,Group Stage,1,145,Ding,2054,4,1,DauT,2170,3
Arbalet Cup IV,1768,90,2007-01-20,10200.0,Group Stage,1,60,Chris,2168,6,266,EnjoyLonely,2021,1
Nili's Apartment Cup 3,1769,108,2020-01-07,41000.0,Group Stage,1,1,DauT,2112,3,62,LaaaaaN,2046,2
Nili's Apartment Cup 3,1770,108,2020-01-07,41000.0,Group Stage,1,19,Yo,2193,3,51,Villese,2079,0
Nili's Apartment Cup 3,1771,108,2020-01-07,41000.0,Group Stage,1,29,TheViper,2305,3,52,TheMax,2088,1
Nili's Apartment Cup 3,1776,108,2020-01-07,41000.0,Group Stage,1,31,TaToH,2218,1,28,Hera,2075,3
Nili's Apartment Cup 3,1854,108,2020-01-08,41000.0,Group Stage,1,19,Yo,2202,3,62,LaaaaaN,2047,1
Nili's Apartment Cup 3,1855,108,2020-01-08,41000.0,Group Stage,1,31,TaToH,2202,3,51,Villese,2070,2
Nili's Apartment Cup 3,1878,108,2020-01-08,41000.0,Group Stage,1,25,Liereyy,2158,3,1,DauT,2111,1
Nili's Apartment Cup 3,1879,108,2020-01-08,41000.0,Group Stage,1,28,Hera,2091,3,52,TheMax,2088,0
Arbalet Cup III,2020,130,,7000.0,Group Stage,1,297,Bender,2025,2,60,Chris,2085,1
Arbalet Cup III,2021,130,,7000.0,Group Stage,1,327,windy,2000,0,60,Chris,2078,2
Arbalet Cup III,2022,130,,7000.0,Group Stage,1,327,windy,1994,1,297,Bender,2032,2
Arbalet Cup III,2023,130,,7000.0,Group Stage,1,273,Capoch,2047,0,60,Chris,2084,2
Arbalet Cup III,2024,130,,7000.0,Group Stage,1,347,Boston,1900,0,60,Chris,2092,2
Arbalet Cup III,2025,130,,7000.0,Group Stage,1,347,Boston,1896,1,297,Bender,2036,2
Arbalet Cup III,2026,130,,7000.0,Group Stage,1,277,Ramirez,2000,1,60,Chris,2096,2
Arbalet Cup III,2027,130,,7000.0,Group Stage,1,277,Ramirez,1999,1,297,Bender,2034,2
Arbalet Cup III,2028,130,,7000.0,Group Stage,1,277,Ramirez,1995,1,347,Boston,1898,2
Arbalet Cup III,2029,130,,7000.0,Group Stage,1,284,Hackl,2000,1,60,Chris,2097,2
Arbalet Cup III,2030,130,,7000.0,Group Stage,1,284,Hackl,1999,2,297,Bender,2038,0
Arbalet Cup III,2031,130,,7000.0,Group Stage,1,284,Hackl,2007,2,323,Inc,1997,0
Arbalet Cup III,2032,130,,7000.0,Group Stage,1,284,Hackl,2015,1,347,Boston,1905,2
Arbalet Cup III,2033,130,,7000.0,Group Stage,1,284,Hackl,2008,2,273,Capoch,2039,1
Arbalet Cup III,2034,130,,7000.0,Group Stage,1,323,Inc,1989,1,60,Chris,2098,2
Arbalet Cup III,2035,130,,7000.0,Group Stage,1,323,Inc,1988,1,297,Bender,2030,2
Arbalet Cup III,2295,130,,7000.0,Group Stage,1,327,windy,1990,2,273,Capoch,2035,0
Arbalet Cup III,2296,130,,7000.0,Group Stage,1,273,Capoch,2025,2,277,Ramirez,1988,0
Arbalet Cup III,2297,130,,7000.0,Group Stage,1,273,Capoch,2033,2,297,Bender,2034,1
Arbalet Cup III,2298,130,,7000.0,Group Stage,1,273,Capoch,2037,2,347,Boston,1912,0
Arbalet Cup III,2299,130,,7000.0,Group Stage,1,273,Capoch,2043,2,323,Inc,1984,0
Back to Almaty,2497,114,,5000.0,Group Stage,1,60,Chris,2156,3,481,ReClaiMeR,1900,1
Back to Almaty,2498,114,,5000.0,Group Stage,1,251,seker,1996,3,302,ralber,1978,2
Back to Almaty,2499,114,,5000.0,Group Stage,1,281,PeEl,2030,3,482,Pray_4yourlife,1900,1
Back to Almaty,2500,114,,5000.0,Group Stage,1,82,WraTh_,1983,2,275,Snake,1892,3
Back to Almaty,2501,114,,5000.0,Group Stage,1,285,GeeK,2062,1,142,Alive,1995,3
Back to Almaty,2502,114,,5000.0,Group Stage,1,283,MoCZyMoRdA,2008,0,268,Canary,1978,3
Back to Almaty,2503,114,,5000.0,Group Stage,1,271,Buddha,1967,1,276,Cortes__,1991,3
Back to Almaty,2504,114,,5000.0,Group Stage,1,284,Hackl,2022,1,205,Grunt,2069,3
Back to Almaty,2505,114,,5000.0,Group Stage,1,1,DauT,2130,3,127,Dziamdziak,2007,1
Back to Almaty,2506,114,,5000.0,Group Stage,1,277,Ramirez,2030,3,483,Warsteiner,1900,2
Back to Almaty,2507,114,,5000.0,Group Stage,1,278,Concur,1989,3,515,Abe,1998,2
