name,id,tournament_id,prizemoney,Knockout_stage,Knockout_stage_importance,player_1_id,player_1_name,elo_player_1,score_1,player_2_id,player_2_name,elo_player_2,score_2,hidden,s-tier
Strike the Balance,504,37,1800.0,K.O. (Winner Bracket),1,18,St4rk,2038,3,24,MbL,2264,0,False,False
Strike the Balance,505,37,1800.0,K.O. (Winner Bracket),1,29,TheViper,2379,3,74,LB10,1924,0,False,False
Masters of Arena 3,729,59,435.0,K.O. (Winner Bracket),1,29,TheViper,2379,3,131,MadMax,1897,0,False,False
Masters of Arena 3,730,59,435.0,K.O. (Winner Bracket),1,132,Kongensgade,1969,2,133,pedro,1964,3,False,False
Masters of Arena 3,735,59,435.0,K.O. (Winner Bracket),1,7,GoKu,1958,3,10,Melkor,1959,2,False,False
Masters of Arena 3,736,59,435.0,K.O. (Winner Bracket),1,80,Juan,2033,3,118,WaRRioR,1904,0,False,False
Masters of Arena 3,741,59,435.0,K.O. (Winner Bracket),1,8,Edie,2004,3,91,Janik,1988,2,False,False
Masters of Arena 3,742,59,435.0,K.O. (Winner Bracket),1,24,MbL,2264,3,55,Vinchester,2331,2,False,False
Masters of Arena 3,743,59,435.0,K.O. (Winner Bracket),1,18,St4rk,2038,3,129,Vodka_L,2113,0,False,False
Masters of Arena 3,744,59,435.0,K.O. (Winner Bracket),1,101,JonSlow,1969,3,6,mentalist,2029,0,False,False
Masters of Arena 3,745,59,435.0,K.O. (Winner Bracket),1,32,slam,2146,3,134,VM,1894,0,False,False
Masters of Arena 3,746,59,435.0,K.O. (Winner Bracket),1,44,NorthernPike,1979,3,135,Fall,1876,0,False,False
Masters of Arena 3,747,59,435.0,K.O. (Winner Bracket),1,54,yinghua,2023,3,122,Skittle,1921,2,False,False
Masters of Arena 3,748,59,435.0,K.O. (Winner Bracket),1,58,Lojza,2073,3,65,Spaden,1951,0,False,False
Masters of Arena 3,749,59,435.0,K.O. (Winner Bracket),1,60,Chris,2062,3,53,Rubenstock,1957,0,False,False
Masters of Arena 3,750,59,435.0,K.O. (Winner Bracket),1,31,TaToH,2369,3,136,lang,1899,0,False,False
Masters of Arena 3,751,59,435.0,K.O. (Winner Bracket),1,5,F1Re,2146,3,137,Nick,1925,2,False,False
Masters of Arena 3,752,59,435.0,K.O. (Winner Bracket),1,2,miguel,2169,3,102,Ovenka,1918,2,False,False
Masters of Arena 3,757,59,435.0,K.O. (Winner Bracket),1,29,TheViper,2379,3,133,pedro,1964,0,False,False
Masters of Arena 3,758,59,435.0,K.O. (Winner Bracket),1,7,GoKu,1958,0,80,Juan,2033,3,False,False
Masters of Arena 3,759,59,435.0,K.O. (Winner Bracket),1,8,Edie,2004,3,24,MbL,2264,2,False,False
Masters of Arena 3,760,59,435.0,K.O. (Winner Bracket),1,18,St4rk,2038,3,101,JonSlow,1969,2,False,False
Masters of Arena 3,761,59,435.0,K.O. (Winner Bracket),1,32,slam,2146,3,44,NorthernPike,1979,1,False,False
Masters of Arena 3,762,59,435.0,K.O. (Winner Bracket),1,60,Chris,2062,2,31,TaToH,2369,0,False,False
Masters of Arena 3,763,59,435.0,K.O. (Winner Bracket),1,5,F1Re,2146,1,2,miguel,2169,3,False,False
Masters of Arena 2,1047,77,0.0,K.O. (Winner Bracket),1,32,slam,2146,3,65,Spaden,1951,0,False,False
Masters of Arena 2,1048,77,0.0,K.O. (Winner Bracket),1,149,bruh,2054,3,150,wAkKo,1908,0,False,False
Masters of Arena 2,1049,77,0.0,K.O. (Winner Bracket),1,8,Edie,2004,3,151,Katon,1911,0,False,False
Masters of Arena 2,1050,77,0.0,K.O. (Winner Bracket),1,58,Lojza,2073,3,649,Dench,1864,0,False,False
Masters of Arena 2,1051,77,0.0,K.O. (Winner Bracket),1,2,miguel,2169,1,10,Melkor,1959,3,False,False
Masters of Arena 2,1052,77,0.0,K.O. (Winner Bracket),1,80,Juan,2033,3,101,JonSlow,1969,1,False,False
Masters of Arena 2,1053,77,0.0,K.O. (Winner Bracket),1,153,Fedex,2069,3,134,VM,1894,0,False,False
Masters of Arena 2,1054,77,0.0,K.O. (Winner Bracket),1,16,BacT,2129,0,110,TokiwaMiao,1993,3,False,False
Brain Champion Cup,1706,110,,K.O. (Winner Bracket),1,142,Alive,1957,3,257,Igloo,2006,0,False,False
Brain Champion Cup,1707,110,,K.O. (Winner Bracket),1,254,IORI,2012,3,167,DreaIVIs,2010,0,False,False
Brain Champion Cup,1708,110,,K.O. (Winner Bracket),1,60,Chris,2062,3,255,BuLbAsaUr,1985,0,False,False
Brain Champion Cup,1709,110,,K.O. (Winner Bracket),1,168,Ruso,2121,0,145,Ding,2076,3,False,False
Brain Champion Cup,1710,110,,K.O. (Winner Bracket),1,261,BT4,2017,0,258,xAngeL,1918,3,False,False
Brain Champion Cup,1711,110,,K.O. (Winner Bracket),1,1,DauT,2286,3,260,ShiNe,1989,0,False,False
Brain Champion Cup,1712,110,,K.O. (Winner Bracket),1,145,Ding,2076,3,258,xAngeL,1918,1,False,False
Brain Champion Cup,1713,110,,K.O. (Winner Bracket),1,254,IORI,2012,3,142,Alive,1957,0,False,False
Brain Champion Cup,1719,110,,K.O. (Winner Bracket),1,60,Chris,2062,3,50,Zuppi,2089,1,False,False
Brain Champion Cup,1720,110,,K.O. (Winner Bracket),1,1,DauT,2286,3,82,WraTh_,2045,2,False,False
Brain Champion Cup,1723,110,,K.O. (Winner Bracket),1,82,WraTh_,2045,3,259,2scareD,1968,1,False,False
BsK - MVP2,1808,115,1000.0,K.O. (Winner Bracket),1,1,DauT,2286,2,127,Dziamdziak,1930,0,False,False
BsK - MVP2,1809,115,1000.0,K.O. (Winner Bracket),1,282,chaoxing1,1896,0,259,2scareD,1968,2,False,False
BsK - MVP2,1810,115,1000.0,K.O. (Winner Bracket),1,283,MoCZyMoRdA,1996,2,284,Hackl,2006,0,False,False
BsK - MVP2,1811,115,1000.0,K.O. (Winner Bracket),1,278,Concur,1972,0,254,IORI,2012,2,False,False
BsK - MVP2,1812,115,1000.0,K.O. (Winner Bracket),1,281,PeEl,2039,1,285,GeeK,2050,2,False,False
BsK - MVP2,1813,115,1000.0,K.O. (Winner Bracket),1,286,quezi,1903,0,261,BT4,2017,2,False,False
BsK - MVP2,1814,115,1000.0,K.O. (Winner Bracket),1,169,bvirus,1994,0,274,Chunyu,2035,2,False,False
BsK - MVP2,1815,115,1000.0,K.O. (Winner Bracket),1,287,HoT,1898,0,60,Chris,2062,2,False,False
World Cyber Games 2002,2075,136,43000.0,K.O. (Winner Bracket),1,363,HM_JOR,2005,1,364,Nobody,1987,0,False,True
World Cyber Games 2002,2076,136,43000.0,K.O. (Winner Bracket),1,386,Play_Boys,2023,1,387,RD_ChampioN,2015,0,False,True
World Cyber Games 2002,2077,136,43000.0,K.O. (Winner Bracket),1,367,Rayan,2003,0,271,Buddha,1932,1,False,True
World Cyber Games 2002,2078,136,43000.0,K.O. (Winner Bracket),1,368,Dante,2032,0,274,Chunyu,2035,1,False,True
World Cyber Games 2002,2079,136,43000.0,K.O. (Winner Bracket),1,369,fire,2013,1,383,Pepin,2003,0,False,True
World Cyber Games 2002,2080,136,43000.0,K.O. (Winner Bracket),1,371,RIP_DREAMS,2036,1,372,MuSe,2012,0,False,True
World Cyber Games 2002,2081,136,43000.0,K.O. (Winner Bracket),1,210,Halen,2059,1,373,IamKmkm,2023,0,False,True
World Cyber Games 2002,2082,136,43000.0,K.O. (Winner Bracket),1,362,IamJordan,2027,0,285,GeeK,2050,1,False,True
World Cyber Games 2000,2258,147,50000.0,K.O. (Winner Bracket),1,386,Play_Boys,2023,1,387,RD_ChampioN,2015,0,False,False
World Cyber Games 2000,2259,147,50000.0,K.O. (Winner Bracket),1,362,IamJordan,2027,1,392,Koven,2061,0,False,False
Brain Champion Cup 3,2344,86,,K.O. (Winner Bracket),1,30,JorDan_23,2312,4,145,Ding,2076,5,False,False
Brain Champion Cup 3,2345,86,,K.O. (Winner Bracket),1,262,Cyclops,2018,2,4,dogao,2231,4,False,False
Brain Champion Cup 3,2346,86,,K.O. (Winner Bracket),1,1,DauT,2286,4,142,Alive,1957,0,False,False
Brain Champion Cup 3,2347,86,,K.O. (Winner Bracket),1,167,DreaIVIs,2010,1,33,Tim,2058,4,False,False
Brain Champion Cup 3,2348,86,,K.O. (Winner Bracket),1,3,RiuT,2155,4,259,2scareD,1968,0,False,False
Brain Champion Cup 3,2349,86,,K.O. (Winner Bracket),1,176,Cain,2050,4,451,31_,1891,1,False,False
Brain Champion Cup 3,2350,86,,K.O. (Winner Bracket),1,178,BlinG,2019,4,452,Andrew_LK,1890,0,False,False
Brain Champion Cup 3,2351,86,,K.O. (Winner Bracket),1,450,Avril_,1923,4,82,WraTh_,2045,2,False,False
BsK - MVP2,2469,115,1000.0,K.O. (Winner Bracket),1,1,DauT,2286,2,251,seker,2013,0,False,False
BsK - MVP2,2470,115,1000.0,K.O. (Winner Bracket),1,127,Dziamdziak,1930,2,322,DriNky_T,1894,0,False,False
BsK - MVP2,2471,115,1000.0,K.O. (Winner Bracket),1,282,chaoxing1,1896,2,260,ShiNe,1989,0,False,False
BsK - MVP2,2472,115,1000.0,K.O. (Winner Bracket),1,479,badboy,1888,0,259,2scareD,1968,2,False,False
BsK - MVP2,2473,115,1000.0,K.O. (Winner Bracket),1,271,Buddha,1932,0,283,MoCZyMoRdA,1996,2,False,False
BsK - MVP2,2474,115,1000.0,K.O. (Winner Bracket),1,284,Hackl,2006,2,279,RuKie,2041,0,False,False
BsK - MVP2,2475,115,1000.0,K.O. (Winner Bracket),1,82,WraTh_,2045,1,278,Concur,1972,2,False,False
BsK - MVP2,2476,115,1000.0,K.O. (Winner Bracket),1,142,Alive,1957,1,254,IORI,2012,2,False,False
BsK - MVP2,2477,115,1000.0,K.O. (Winner Bracket),1,281,PeEl,2039,2,296,Fox,1962,0,False,False
BsK - MVP2,2478,115,1000.0,K.O. (Winner Bracket),1,273,Capoch,2179,1,285,GeeK,2050,2,False,False
BsK - MVP2,2479,115,1000.0,K.O. (Winner Bracket),1,290,Free,1984,0,286,quezi,1903,2,False,False
BsK - MVP2,2480,115,1000.0,K.O. (Winner Bracket),1,480,How_did_we,1899,1,261,BT4,2017,2,False,False
BsK - MVP2,2481,115,1000.0,K.O. (Winner Bracket),1,169,bvirus,1994,2,289,Crash,1905,0,False,False
BsK - MVP2,2482,115,1000.0,K.O. (Winner Bracket),1,288,Asan1,1902,1,274,Chunyu,2035,2,False,False
BsK - MVP2,2483,115,1000.0,K.O. (Winner Bracket),1,287,HoT,1898,2,275,Snake,1892,0,False,False
BsK - MVP2,2484,115,1000.0,K.O. (Winner Bracket),1,468,s0rCK__,1888,0,60,Chris,2062,2,False,False
Double Cup,4086,227,400.0,K.O. (Winner Bracket),1,149,bruh,2054,3,99,classicpro,2201,0,False,False
Double Cup,4087,227,400.0,K.O. (Winner Bracket),1,30,JorDan_23,2312,3,459,Noisick,2011,2,False,False
Double Cup,4088,227,400.0,K.O. (Winner Bracket),1,273,Capoch,2179,3,607,saps_,1877,0,False,False
Double Cup,4091,227,400.0,K.O. (Winner Bracket),1,16,BacT,2129,3,855,SaladEsc,1949,0,False,False
Double Cup,4092,227,400.0,K.O. (Winner Bracket),1,69,Daniel,2199,0,127,Dziamdziak,1930,3,False,False
Double Cup,4093,227,400.0,K.O. (Winner Bracket),1,14,ACCM,2332,3,606,OLADUSHEK,1905,0,False,False
Double Cup,4094,227,400.0,K.O. (Winner Bracket),1,15,saymyname,2071,0,799,EYE,1897,0,False,False
Double Cup,4095,227,400.0,K.O. (Winner Bracket),1,55,Vinchester,2331,0,118,WaRRioR,1904,0,False,False
Bull King Cup,4523,245,,K.O. (Winner Bracket),1,19,Yo,2354,4,198,jibatong,2027,0,False,False
Bull King Cup,4524,245,,K.O. (Winner Bracket),1,36,xiaofan,1955,1,20,Paladin,1977,4,False,False
Bull King Cup,4525,245,,K.O. (Winner Bracket),1,54,yinghua,2023,4,911,YangGe,1882,1,False,False
Bull King Cup,4526,245,,K.O. (Winner Bracket),1,35,vivi,2234,4,42,xiaoxiong,1969,0,False,False
Bull King Cup,4527,245,,K.O. (Winner Bracket),1,21,Lyx,2126,4,64,StrayDog,2002,0,False,False
Bull King Cup,4528,245,,K.O. (Winner Bracket),1,59,Whoop,2006,4,671,_LK_SkyWalkeR_,1866,0,False,False
Bull King Cup,4529,245,,K.O. (Winner Bracket),1,33,Tim,2058,4,162,Win_wu_kong,1898,1,False,False
Bull King Cup,4530,245,,K.O. (Winner Bracket),1,34,CL_,2014,4,856,_CBJ_Noto,1911,3,False,False
Double Cup 2,6412,295,700.0,K.O. (Winner Bracket),1,31,TaToH,2369,3,199,Overtaken,2044,0,False,False
Double Cup 2,6417,295,700.0,K.O. (Winner Bracket),1,14,ACCM,2332,3,13,Spring,1961,0,False,False
Double Cup 2,6419,295,700.0,K.O. (Winner Bracket),1,149,bruh,2054,3,459,Noisick,2011,0,False,False
Double Cup 2,6420,295,700.0,K.O. (Winner Bracket),1,195,Kasva,2070,3,18,St4rk,2038,1,False,False
Double Cup 2,6422,295,700.0,K.O. (Winner Bracket),1,75,PROject_Belgium,2236,2,99,classicpro,2201,3,False,False
Double Cup 2,6431,295,700.0,K.O. (Winner Bracket),1,16,BacT,2129,3,603,The_Dragonstar,2124,1,False,False
Double Cup 2,6477,295,700.0,K.O. (Winner Bracket),1,30,JorDan_23,2312,3,635,FreakinAndy,2182,0,False,False
Double Cup 2,6478,295,700.0,K.O. (Winner Bracket),1,55,Vinchester,2331,3,127,Dziamdziak,1930,0,False,False
Master of HyperRandom,6962,349,830.0,K.O. (Winner Bracket),1,31,TaToH,2369,3,614,D3rp,2021,0,False,False
Master of HyperRandom,6966,349,830.0,K.O. (Winner Bracket),1,2,miguel,2169,3,900,Ubetnir,1925,0,False,False
Master of HyperRandom,6967,349,830.0,K.O. (Winner Bracket),1,79,_Barles_,2258,1,99,classicpro,2201,3,False,False
Master of HyperRandom,6969,349,830.0,K.O. (Winner Bracket),1,853,Valas,2238,2,603,The_Dragonstar,2124,3,False,False
Master of HyperRandom,6974,349,830.0,K.O. (Winner Bracket),1,1,DauT,2286,3,598,Modri,2155,0,False,False
Master of HyperRandom,6975,349,830.0,K.O. (Winner Bracket),1,51,Villese,2349,3,745,Darknoob,2012,0,False,False
Master of HyperRandom,6976,349,830.0,K.O. (Winner Bracket),1,30,JorDan_23,2312,3,459,Noisick,2011,0,False,False
Master of HyperRandom,7016,349,830.0,K.O. (Winner Bracket),1,14,ACCM,2332,3,651,Margougou,2165,1,False,False
RMS Cup 2,8207,405,18400.0,K.O. (Winner Bracket),1,30,JorDan_23,2312,3,24,MbL,2264,1,False,True
RMS Cup 2,8208,405,18400.0,K.O. (Winner Bracket),1,19,Yo,2354,3,752,Dark,2160,0,False,True
RMS Cup 2,8209,405,18400.0,K.O. (Winner Bracket),1,27,Nicov,2288,0,12,Sitaux,2283,3,False,True
RMS Cup 2,8210,405,18400.0,K.O. (Winner Bracket),1,28,Hera,2446,3,35,vivi,2234,2,False,True
RMS Cup 2,8211,405,18400.0,K.O. (Winner Bracket),1,51,Villese,2349,3,55,Vinchester,2331,1,False,True
RMS Cup 2,8212,405,18400.0,K.O. (Winner Bracket),1,31,TaToH,2369,3,15,saymyname,2071,0,False,True
RMS Cup 2,8213,405,18400.0,K.O. (Winner Bracket),1,29,TheViper,2379,3,1,DauT,2286,0,False,True
RMS Cup 2,8214,405,18400.0,K.O. (Winner Bracket),1,14,ACCM,2332,3,5,F1Re,2146,0,False,True
Fisherman's Cup,9027,490,538.0,K.O. (Winner Bracket),1,1294,Marknight,1891,0,989,Zuccolo,1958,3,False,False
Fisherman's Cup,9028,490,538.0,K.O. (Winner Bracket),1,715,King_Marv,1937,2,503,pete_martell,1989,3,False,False
Fisherman's Cup,9029,490,538.0,K.O. (Winner Bracket),1,1183,salsicciotto1999,1991,3,988,Sir_Hellequinn,1958,0,False,False
Fisherman's Cup,9030,490,538.0,K.O. (Winner Bracket),1,1229,Mettiu,1959,3,454,RaiD,1952,1,False,False
Gorilla Rumble: Qualifier,9079,492,,K.O. (Winner Bracket),1,1140,Uzikoti,1912,2,1296,BenzaiTen,1896,0,False,False
Gorilla Rumble: Qualifier,9080,492,,K.O. (Winner Bracket),1,805,Capout,1938,2,985,LePoséidon,1969,0,False,False
Gorilla Rumble: Qualifier,9081,492,,K.O. (Winner Bracket),1,605,Cl3m3nT,2025,2,1243,Lighty,1936,0,False,False
Gorilla Rumble: Qualifier,9084,492,,K.O. (Winner Bracket),1,984,c.salette,2032,2,1227,Melo,1938,0,False,False
Gorilla Rumble: Qualifier,9085,492,,K.O. (Winner Bracket),1,1205,Ciskhan,1965,2,1098,DucBonggo,1886,1,False,False
Gorilla Rumble: Qualifier,9086,492,,K.O. (Winner Bracket),1,1196,plptheboss,1924,1,1019,Dfx2,1962,2,False,False
Double Cup 3,9095,484,1000.0,K.O. (Winner Bracket),1,29,TheViper,2379,3,199,Overtaken,2044,2,False,False
Double Cup 3,9195,484,1000.0,K.O. (Winner Bracket),1,31,TaToH,2369,3,127,Dziamdziak,1930,0,False,False
Double Cup 3,9196,484,1000.0,K.O. (Winner Bracket),1,12,Sitaux,2283,0,603,The_Dragonstar,2124,0,False,False
Double Cup 3,9205,484,1000.0,K.O. (Winner Bracket),1,35,vivi,2234,0,752,Dark,2160,3,False,False
Double Cup 3,9208,484,1000.0,K.O. (Winner Bracket),1,149,bruh,2054,3,635,FreakinAndy,2182,2,False,False
Double Cup 3,9209,484,1000.0,K.O. (Winner Bracket),1,30,JorDan_23,2312,0,1252,Eärnur,1953,0,False,False
Double Cup 3,9213,484,1000.0,K.O. (Winner Bracket),1,14,ACCM,2332,3,502,Uzzi,2074,0,False,False
Double Cup 3,9214,484,1000.0,K.O. (Winner Bracket),1,55,Vinchester,2331,3,1114,ElNoniro,2035,0,False,False
Return of Reverse Pick,10555,562,338.0,K.O. (Winner Bracket),1,878,Mihai06,2111,2,722,The Bloodless,1981,0,False,False
Return of Reverse Pick,10574,562,338.0,K.O. (Winner Bracket),1,616,Running,2178,2,1160,Wean Dinchester,1950,0,False,False
Return of Reverse Pick,10575,562,338.0,K.O. (Winner Bracket),1,754,Shades,1932,1,1126,Target331,2067,2,False,False
Return of Reverse Pick,10576,562,338.0,K.O. (Winner Bracket),1,1180,Ozone,2012,2,1191,Argh,1955,0,False,False
Return of Reverse Pick,10578,562,338.0,K.O. (Winner Bracket),1,635,FreakinAndy,2182,2,1269,Fool of a Took,1886,0,False,False
Return of Reverse Pick,10579,562,338.0,K.O. (Winner Bracket),1,11,Nili,2040,2,729,DanMT,1981,1,False,False
Return of Reverse Pick,10598,562,338.0,K.O. (Winner Bracket),1,498,T90Official,1996,2,501,Whocl,1967,0,False,False
Return of Reverse Pick,10604,562,338.0,K.O. (Winner Bracket),1,651,Margougou,2165,2,964,Salted Pepper,1994,0,False,False
WSVG Finals,234,19,10000.0,Quarter-Finals (Winner Bracket),1,3,RiuT,2155,2,30,JorDan_23,2312,1,False,False
WSVG Finals,235,19,10000.0,Quarter-Finals (Winner Bracket),1,19,Yo,2354,2,4,dogao,2231,1,False,False
WSVG Finals,236,19,10000.0,Quarter-Finals (Winner Bracket),1,16,BacT,2129,2,58,Lojza,2073,1,False,False
WSVG Finals,237,19,10000.0,Quarter-Finals (Winner Bracket),1,54,yinghua,2023,1,29,TheViper,2379,2,False,False
Masters of Arena 5,332,30,225.0,Quarter-Finals (Winner Bracket),1,29,TheViper,2379,3,14,ACCM,2332,0,False,False
Masters of Arena 5,333,30,225.0,Quarter-Finals (Winner Bracket),1,55,Vinchester,2331,3,16,BacT,2129,0,False,False
Masters of Arena 5,334,30,225.0,Quarter-Finals (Winner Bracket),1,34,CL_,2014,3,9,Feanor,2012,1,False,False
Masters of Arena 5,335,30,225.0,Quarter-Finals (Winner Bracket),1,18,St4rk,2038,3,31,TaToH,2369,0,False,False
Strike the Balance,506,37,1800.0,Quarter-Finals (Winner Bracket),1,29,TheViper,2379,3,31,TaToH,2369,0,False,False
Strike the Balance,507,37,1800.0,Quarter-Finals (Winner Bracket),1,1,DauT,2286,2,25,Liereyy,2398,3,False,False
Strike the Balance,508,37,1800.0,Quarter-Finals (Winner Bracket),1,32,slam,2146,0,16,BacT,2129,3,False,False
Strike the Balance,509,37,1800.0,Quarter-Finals (Winner Bracket),1,27,Nicov,2288,3,18,St4rk,2038,0,False,False
Escape Gaming Masters 2,549,38,3000.0,Quarter-Finals (Winner Bracket),1,29,TheViper,2379,0,31,TaToH,2369,1,False,False
Escape Gaming Masters 2,550,38,3000.0,Quarter-Finals (Winner Bracket),1,27,Nicov,2288,1,33,Tim,2058,0,False,False
Escape Gaming Masters 2,551,38,3000.0,Quarter-Finals (Winner Bracket),1,1,DauT,2286,0,25,Liereyy,2398,1,False,False
Escape Gaming Masters 2,552,38,3000.0,Quarter-Finals (Winner Bracket),1,32,slam,2146,0,16,BacT,2129,1,False,False
Escape Gaming Masters 1,571,39,3000.0,Quarter-Finals (Winner Bracket),1,29,TheViper,2379,1,33,Tim,2058,0,False,False
Escape Gaming Masters 1,572,39,3000.0,Quarter-Finals (Winner Bracket),1,27,Nicov,2288,0,32,slam,2146,1,False,False
Escape Gaming Masters 1,573,39,3000.0,Quarter-Finals (Winner Bracket),1,1,DauT,2286,1,31,TaToH,2369,0,False,False
Escape Gaming Masters 1,574,39,3000.0,Quarter-Finals (Winner Bracket),1,4,dogao,2231,0,16,BacT,2129,1,False,False
Battle for Angkor,585,28,3000.0,Quarter-Finals (Winner Bracket),1,29,TheViper,2379,1,31,TaToH,2369,0,False,False
Battle for Angkor,586,28,3000.0,Quarter-Finals (Winner Bracket),1,4,dogao,2231,1,32,slam,2146,0,False,False
Battle for Angkor,587,28,3000.0,Quarter-Finals (Winner Bracket),1,3,RiuT,2155,0,1,DauT,2286,1,False,False
Battle for Angkor,588,28,3000.0,Quarter-Finals (Winner Bracket),1,27,Nicov,2288,1,5,F1Re,2146,0,False,False
Escape Gaming Masters 3,604,40,1500.0,Quarter-Finals (Winner Bracket),1,1,DauT,2286,1,14,ACCM,2332,0,False,False
Escape Gaming Masters 3,605,40,1500.0,Quarter-Finals (Winner Bracket),1,16,BacT,2129,0,31,TaToH,2369,1,False,False
Escape Gaming Masters 3,606,40,1500.0,Quarter-Finals (Winner Bracket),1,29,TheViper,2379,1,94,GKT_cloud,2038,0,False,False
Escape Gaming Masters 3,607,40,1500.0,Quarter-Finals (Winner Bracket),1,24,MbL,2264,1,30,JorDan_23,2312,0,False,False
Masters of Arena 3,771,59,435.0,Quarter-Finals (Winner Bracket),1,29,TheViper,2379,3,80,Juan,2033,1,False,False
Masters of Arena 3,772,59,435.0,Quarter-Finals (Winner Bracket),1,8,Edie,2004,1,18,St4rk,2038,3,False,False
Masters of Arena 3,773,59,435.0,Quarter-Finals (Winner Bracket),1,32,slam,2146,1,58,Lojza,2073,3,False,False
Masters of Arena 3,774,59,435.0,Quarter-Finals (Winner Bracket),1,60,Chris,2062,1,2,miguel,2169,3,False,False
Master of Islands,821,61,480.0,Quarter-Finals (Winner Bracket),1,91,Janik,1988,2,44,NorthernPike,1979,1,False,False
Master of Islands,822,61,480.0,Quarter-Finals (Winner Bracket),1,58,Lojza,2073,1,31,TaToH,2369,2,False,False
Master of Islands,823,61,480.0,Quarter-Finals (Winner Bracket),1,5,F1Re,2146,2,55,Vinchester,2331,0,False,False
Master of Islands,824,61,480.0,Quarter-Finals (Winner Bracket),1,14,ACCM,2332,0,33,Tim,2058,2,False,False
Masters of Arena 2,1059,77,0.0,Quarter-Finals (Winner Bracket),1,32,slam,2146,3,149,bruh,2054,2,False,False
Masters of Arena 2,1060,77,0.0,Quarter-Finals (Winner Bracket),1,8,Edie,2004,0,58,Lojza,2073,3,False,False
Masters of Arena 2,1061,77,0.0,Quarter-Finals (Winner Bracket),1,10,Melkor,1959,1,80,Juan,2033,3,False,False
Masters of Arena 2,1062,77,0.0,Quarter-Finals (Winner Bracket),1,153,Fedex,2069,3,110,TokiwaMiao,1993,1,False,False
Masters of Arena 1,1088,79,0.0,Quarter-Finals (Winner Bracket),1,58,Lojza,2073,2,2,miguel,2169,3,False,False
Masters of Arena 1,1089,79,0.0,Quarter-Finals (Winner Bracket),1,8,Edie,2004,3,649,Dench,1864,0,False,False
Masters of Arena 1,1090,79,0.0,Quarter-Finals (Winner Bracket),1,27,Nicov,2288,3,159,Monoz,2001,1,False,False
Clash of the Titans,1148,80,21200.0,Quarter-Finals (Winner Bracket),1,29,TheViper,2379,4,20,Paladin,1977,1,False,True
Clash of the Titans,1149,80,21200.0,Quarter-Finals (Winner Bracket),1,3,RiuT,2155,4,1,DauT,2286,1,False,True
Clash of the Titans,1150,80,21200.0,Quarter-Finals (Winner Bracket),1,30,JorDan_23,2312,4,4,dogao,2231,1,False,True
Clash of the Titans,1151,80,21200.0,Quarter-Finals (Winner Bracket),1,15,saymyname,2071,4,58,Lojza,2073,1,False,True
Indus Clan Anniversary Tournament,1745,111,100.0,Quarter-Finals (Winner Bracket),1,60,Chris,2062,2,264,Skunk,1900,1,False,False
Indus Clan Anniversary Tournament,1746,111,100.0,Quarter-Finals (Winner Bracket),1,50,Zuppi,2089,1,142,Alive,1957,2,False,False
Indus Clan Anniversary Tournament,1747,111,100.0,Quarter-Finals (Winner Bracket),1,262,Cyclops,2018,2,263,ralVlbo,1908,1,False,False
Indus Clan Anniversary Tournament,1748,111,100.0,Quarter-Finals (Winner Bracket),1,178,BlinG,2019,0,82,WraTh_,2045,2,False,False
BsK - MVP2,1816,115,1000.0,Quarter-Finals (Winner Bracket),1,1,DauT,2286,2,259,2scareD,1968,0,False,False
BsK - MVP2,1817,115,1000.0,Quarter-Finals (Winner Bracket),1,283,MoCZyMoRdA,1996,2,254,IORI,2012,0,False,False
BsK - MVP2,1818,115,1000.0,Quarter-Finals (Winner Bracket),1,285,GeeK,2050,2,261,BT4,2017,0,False,False
BsK - MVP2,1819,115,1000.0,Quarter-Finals (Winner Bracket),1,274,Chunyu,2035,1,60,Chris,2062,2,False,False
Global Gaming League 2004,1842,116,8000.0,Quarter-Finals (Winner Bracket),1,1,DauT,2286,1,281,PeEl,2039,0,False,False
Global Gaming League 2004,1843,116,8000.0,Quarter-Finals (Winner Bracket),1,277,Ramirez,2017,1,279,RuKie,2041,0,False,False
Global Gaming League 2004,1844,116,8000.0,Quarter-Finals (Winner Bracket),1,271,Buddha,1932,1,283,MoCZyMoRdA,1996,0,False,False
Global Gaming League 2004,1845,116,8000.0,Quarter-Finals (Winner Bracket),1,60,Chris,2062,1,273,Capoch,2179,0,False,False
World Cyber Games 2002,2087,136,43000.0,Quarter-Finals (Winner Bracket),1,363,HM_JOR,2005,0,386,Play_Boys,2023,1,False,True
World Cyber Games 2002,2088,136,43000.0,Quarter-Finals (Winner Bracket),1,271,Buddha,1932,0,274,Chunyu,2035,1,False,True
World Cyber Games 2002,2089,136,43000.0,Quarter-Finals (Winner Bracket),1,369,fire,2013,0,371,RIP_DREAMS,2036,1,False,True
World Cyber Games 2002,2090,136,43000.0,Quarter-Finals (Winner Bracket),1,210,Halen,2059,1,285,GeeK,2050,0,False,True
World Cyber Games 2001,2162,142,35000.0,Quarter-Finals (Winner Bracket),1,373,IamKmkm,2023,1,368,Dante,2032,0,False,True
World Cyber Games 2001,2163,142,35000.0,Quarter-Finals (Winner Bracket),1,372,MuSe,2012,0,60,Chris,2062,1,False,True
World Cyber Games 2001,2164,142,35000.0,Quarter-Finals (Winner Bracket),1,205,Grunt,2056,1,396,aluba,2030,0,False,True
World Cyber Games 2001,2165,142,35000.0,Quarter-Finals (Winner Bracket),1,387,RD_ChampioN,2015,0,274,Chunyu,2035,1,False,True
